[0.000000] (-) TimerEvent: {}
[0.000759] (unitree_g1_description) JobQueued: {'identifier': 'unitree_g1_description', 'dependencies': OrderedDict()}
[0.000913] (unitree_g1_description) JobStarted: {'identifier': 'unitree_g1_description'}
[0.010143] (unitree_g1_description) JobProgress: {'identifier': 'unitree_g1_description', 'progress': 'cmake'}
[0.014251] (unitree_g1_description) JobProgress: {'identifier': 'unitree_g1_description', 'progress': 'build'}
[0.014880] (unitree_g1_description) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/sam/g1_humble_ws/build/unitree_g1_description', '--', '-j12', '-l12'], 'cwd': '/home/sam/g1_humble_ws/build/unitree_g1_description', 'env': OrderedDict([('USER', 'sam'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/sam'), ('OLDPWD', '/home/sam/g1_humble_ws'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('WSL_DISTRO_NAME', 'Ubuntu-22.04'), ('WAYLAND_DISPLAY', 'wayland-0'), ('LOGNAME', 'sam'), ('NAME', 'LIBL-GZTMKY3'), ('WSL_INTEROP', '/run/WSL/197217_interop'), ('PULSE_SERVER', 'unix:/mnt/wslg/PulseServer'), ('_', '/usr/bin/colcon'), ('TERM', 'xterm-256color'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/Windows/system32:/mnt/c/Windows:/mnt/c/Windows/System32/Wbem:/mnt/c/Windows/System32/WindowsPowerShell/v1.0/:/mnt/c/Windows/System32/OpenSSH/:/mnt/c/Program Files/cursor/resources/app/bin:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Python312/Scripts/:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Python312/:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Launcher/:/mnt/c/Users/sbatra/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/sbatra/AppData/Local/Programs/Microsoft VS Code/bin'), ('XDG_RUNTIME_DIR', '/run/user/1000/'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('SHELL', '/bin/bash'), ('PWD', '/home/sam/g1_humble_ws/build/unitree_g1_description'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('WSL2_GUI_APPS_ENABLED', '1'), ('HOSTTYPE', 'x86_64'), ('WSLENV', ''), ('CMAKE_PREFIX_PATH', '/opt/ros/humble')]), 'shell': False}
[0.093392] (unitree_g1_description) CommandEnded: {'returncode': 0}
[0.095023] (unitree_g1_description) JobProgress: {'identifier': 'unitree_g1_description', 'progress': 'install'}
[0.098348] (-) TimerEvent: {}
[0.112846] (unitree_g1_description) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/sam/g1_humble_ws/build/unitree_g1_description'], 'cwd': '/home/sam/g1_humble_ws/build/unitree_g1_description', 'env': OrderedDict([('USER', 'sam'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/sam'), ('OLDPWD', '/home/sam/g1_humble_ws'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('WSL_DISTRO_NAME', 'Ubuntu-22.04'), ('WAYLAND_DISPLAY', 'wayland-0'), ('LOGNAME', 'sam'), ('NAME', 'LIBL-GZTMKY3'), ('WSL_INTEROP', '/run/WSL/197217_interop'), ('PULSE_SERVER', 'unix:/mnt/wslg/PulseServer'), ('_', '/usr/bin/colcon'), ('TERM', 'xterm-256color'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/Windows/system32:/mnt/c/Windows:/mnt/c/Windows/System32/Wbem:/mnt/c/Windows/System32/WindowsPowerShell/v1.0/:/mnt/c/Windows/System32/OpenSSH/:/mnt/c/Program Files/cursor/resources/app/bin:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Python312/Scripts/:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Python312/:/mnt/c/Users/sbatra/AppData/Local/Programs/Python/Launcher/:/mnt/c/Users/sbatra/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/sbatra/AppData/Local/Programs/Microsoft VS Code/bin'), ('XDG_RUNTIME_DIR', '/run/user/1000/'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('SHELL', '/bin/bash'), ('PWD', '/home/sam/g1_humble_ws/build/unitree_g1_description'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('WSL2_GUI_APPS_ENABLED', '1'), ('HOSTTYPE', 'x86_64'), ('WSLENV', ''), ('CMAKE_PREFIX_PATH', '/opt/ros/humble')]), 'shell': False}
[0.122487] (unitree_g1_description) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.123145] (unitree_g1_description) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.123620] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_23dof.urdf\n'}
[0.123896] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_23dof.xml\n'}
[0.124507] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_23dof_mode_10.urdf\n'}
[0.124658] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_23dof_rev_1_0.urdf\n'}
[0.125211] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_23dof_rev_1_0.xml\n'}
[0.125297] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof.urdf\n'}
[0.125343] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof.xml\n'}
[0.125782] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist.urdf\n'}
[0.125853] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist.xml\n'}
[0.125893] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist_rev_1_0.urdf\n'}
[0.125932] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist_rev_1_0.xml\n'}
[0.125968] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist_with_hand_rev_1_0.urdf\n'}
[0.126006] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_lock_waist_with_hand_rev_1_0.xml\n'}
[0.126082] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_11.urdf\n'}
[0.126309] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_12.urdf\n'}
[0.126479] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_13.urdf\n'}
[0.126738] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_14.urdf\n'}
[0.126971] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_15.urdf\n'}
[0.127218] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_mode_16.urdf\n'}
[0.127441] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_rev_1_0.urdf\n'}
[0.127979] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_rev_1_0.xml\n'}
[0.128052] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_rev_1_0_with_inspire_hand_DFQ.urdf\n'}
[0.128095] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_rev_1_0_with_inspire_hand_FTP.urdf\n'}
[0.128134] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_with_hand.urdf\n'}
[0.128183] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_with_hand.xml\n'}
[0.128221] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_with_hand_rev_1_0.urdf\n'}
[0.128257] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_29dof_with_hand_rev_1_0.xml\n'}
[0.128291] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_comp.urdf\n'}
[0.128326] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_dual_arm.urdf\n'}
[0.128360] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/urdf/g1_dual_arm.xml\n'}
[0.129760] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/L_hand_base_link.STL\n'}
[0.130181] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link11_L.STL\n'}
[0.130302] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link11_R.STL\n'}
[0.130973] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link12_L.STL\n'}
[0.131248] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link12_R.STL\n'}
[0.131515] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link13_L.STL\n'}
[0.131888] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link13_R.STL\n'}
[0.132261] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link14_L.STL\n'}
[0.132667] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link14_R.STL\n'}
[0.133619] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link15_L.STL\n'}
[0.134022] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link15_R.STL\n'}
[0.134357] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link16_L.STL\n'}
[0.134684] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link16_R.STL\n'}
[0.135312] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link17_L.STL\n'}
[0.135651] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link17_R.STL\n'}
[0.135982] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link18_L.STL\n'}
[0.136310] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link18_R.STL\n'}
[0.136635] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link19_L.STL\n'}
[0.136996] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link19_R.STL\n'}
[0.137323] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link20_L.STL\n'}
[0.137865] (unitree_g1_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/sam/g1_humble_ws/install/unitree_g1_description/share/unitree_g1_description/meshes/Link20_R.STL\n'}
